"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","Informal_P","FAC300_ANUAL"
2025,"01","31309",1,"0098",1,8,"202410313091009812","12",2,2,3,1,2,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31309",1,"0098",1,8,"202410313091009813","12",2,3,3,1,2,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31309",1,"0099",1,8,"202410313091009911","12",2,1,1,1,2,,2,25,1,1,6,8,1999,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,8,8,0,0,0,0,16,,16,1,,1,1,1,1,2,90,20,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,87,,,,,390,,,,477,477,477,1,1,121.0316667808095
2025,"01","31309",1,"0099",1,8,"202410313091009912","12",2,2,2,1,2,,1,27,2,2,30,1,1997,1,,,,,,,,,,,,,,,,6112,122,2,,3,2,1,1,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,75,,,,,63,,,138,138,138,1,1,243.93097349067
2025,"01","31309",1,"0099",1,8,"202410313091009913","12",2,3,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31309",1,"0099",1,8,"202410313091009914","12",2,4,3,1,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31309",1,"0099",1,8,"202410313091009915","12",2,5,3,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31425",1,"0016",1,6,"202310314251001611","12",2,1,1,1,2,,2,31,1,1,3,3,1993,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,6121,149,2,,3,2,1,1,4,4,4,4,4,4,4,28,,28,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,13,,,,,20,,,33,33,33,1,1,256.08341615516
2025,"01","31425",1,"0016",1,6,"202310314251001612","12",2,2,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31425",1,"0018",1,6,"202310314251001811","12",2,1,1,1,2,,2,36,1,1,28,4,1988,1,,,,,,,,,,,,,,,,9629,8890,3,2,,,5,9998,0,2,2,2,2,2,0,10,8,18,1,,1,1,1,2,4,510,,,,50,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,,,,510,,50,,560,510,560,1,1,256.08341615516
2025,"01","31425",1,"0018",1,6,"202310314251001812","12",2,2,3,1,2,,2,16,2,2,30,3,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,292.5969714633825
2025,"01","31425",1,"0018",1,6,"202310314251001813","12",2,3,3,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31425",1,"0019",1,6,"202310314251001911","12",2,1,1,1,2,,1,87,1,1,8,4,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,3,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,192.39293163392975
2025,"01","31425",1,"0019",1,6,"202310314251001912","12",2,2,2,1,2,,2,74,2,2,14,12,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,1,2,2,10,7,4,,,,,,,,,,,,,1,,189.267143532419
2025,"01","31425",1,"0071",1,6,"202310314251007111","12",2,1,1,1,2,,1,74,1,1,6,4,1950,1,,,,,,,,,,,,,,,,6121,141,2,,3,2,1,1,5,5,5,5,5,5,5,35,,35,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,1,2,2,2,2,10,1,1,,25,,,,,351,,,376,376,376,1,1,192.39293163392975
2025,"01","31425",1,"0088",1,6,"202310314251008811","12",2,1,1,1,2,,2,45,1,1,12,11,1979,1,,,,,,,,,,,,,,,,9211,113,3,5,3,2,1,8,8,8,8,8,8,8,8,56,14,70,1,,2,,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,2,2,2,2,2,2,2,10,7,1,,,,62,,1299,,,1200,2561,1299,2561,1,1,189.267143532419
2025,"01","31425",1,"0088",1,6,"202310314251008812","12",2,2,3,1,2,,1,15,2,2,9,1,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,321.3191557680775
2025,"01","31425",1,"0088",1,6,"202310314251008813","12",2,3,3,1,2,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31425",1,"0088",1,6,"202310314251008814","12",2,4,3,1,2,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31425",1,"0088",1,6,"202310314251008815","12",2,5,3,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31425",1,"0090",1,6,"202310314251009011","12",2,1,1,1,2,,1,54,1,1,5,5,1970,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,1,4,5,8,8,8,6,6,45,,45,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,37,,,,,98,,,135,135,135,1,1,187.427949622141
2025,"01","31442",1,"0003",1,5,"202310314421000312","12",1,1,1,1,2,,2,72,1,1,8,11,1952,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,2,0,0,7,0,0,0,7,14,,14,1,,2,,2,2,2,100,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,1,,,,,,433,,,,433,433,433,1,1,228.38484940847374
2025,"01","31442",1,"0003",1,5,"202310314421000313","12",1,2,3,1,1,,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"01","31442",1,"0003",1,5,"202310314421000314","12",1,3,3,1,1,,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"01","31442",1,"0003",1,5,"202310314421000311","12",1,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"01","31442",1,"0007",1,5,"202310314421000711","12",1,1,1,1,2,,2,70,1,1,17,8,1954,1,,,,,,,,,,,,,,,,2222,8610,3,2,,,5,9998,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,4,5000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,50,5000,,,,5000,5000,5050,1,2,253.329581495685
2025,"01","3157202",1,"0049",1,5,"20241031572021004911","12",1,1,1,1,2,,1,37,1,1,24,3,1987,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,3,0,8,8,8,8,8,4,44,,44,1,,2,,2,2,2,500,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,,,,,2165,,,,2165,2165,2165,1,1,178.8003148750985
2025,"01","3157202",1,"0049",1,5,"20241031572021004912","12",1,2,2,1,2,,2,47,2,2,24,3,1978,1,,,,,,,,,,,,,,,,9211,119,3,5,3,2,1,2,0,8,0,8,0,0,0,16,14,30,1,,2,,2,2,2,100,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,,,,48,,433,,,68,549,433,549,1,1,192.10114669759025
2025,"01","3157202",1,"0049",1,5,"20241031572021004913","12",1,3,3,1,2,,1,23,3,3,22,2,2001,1,,,,,,,,,,,,,,,,3334,6820,2,,3,2,1,1,0,7,7,7,7,7,0,35,,35,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,3550,,,3550,3550,3550,1,1,262.9507372835875
2025,"01","3157202",1,"0049",1,5,"20241031572021004914","12",1,4,3,1,2,,2,18,4,4,23,12,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,99.216814098397
2025,"01","3157202",1,"0050",1,5,"20241031572021005011","12",1,1,1,1,2,,1,39,1,1,5,9,1985,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,3,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,480,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,1,1,1,,,,,,2078,,,,2078,2078,2078,1,1,106.111150658122
2025,"01","3157202",1,"0050",1,5,"20241031572021005012","12",1,2,2,1,2,,2,32,2,2,22,3,1993,1,,,,,,,,,,,,,,,,9211,113,3,5,3,2,1,4,0,0,8,0,0,0,0,8,,8,1,,1,1,1,2,2,60,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,2,2,2,2,2,2,2,1,1,1,,,,,,260,,,,260,260,260,1,1,334.138104990705
2025,"01","3157202",1,"0050",1,5,"20241031572021005013","12",1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","3157202",1,"0050",1,5,"20241031572021005014","12",1,4,3,1,2,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","3157202",1,"0050",1,5,"20241031572021005015","12",1,5,3,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","3157202",1,"0051",1,5,"20241031572021005111","12",1,1,1,1,1,,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"01","3157202",1,"0051",1,5,"20241031572021005112","12",1,2,2,1,2,,2,32,2,2,13,9,1992,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,5,1,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,9,2,,,,,,,,,,,,,1,,174.671567065604
2025,"01","3157202",1,"0051",1,5,"20241031572021005113","12",1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","3157202",1,"0051",1,5,"20241031572021005114","12",1,4,3,1,2,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","3157202",1,"0051",1,5,"20241031572021005115","12",1,5,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","3157202",1,"0052",1,5,"20241031572021005211","12",1,1,1,1,2,,1,38,1,1,25,9,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,5,3,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,343.9515487146675
2025,"01","3157202",1,"0052",1,5,"20241031572021005212","12",1,2,2,1,2,,2,36,2,2,4,5,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,334.138104990705
2025,"01","3157202",1,"0052",1,5,"20241031572021005213","12",1,3,3,1,2,,2,19,3,3,29,1,2006,1,,,,,,,,,,,,,,,,9313,4100,3,5,2,2,1,4,0,8,0,8,0,0,0,16,,16,1,,2,,2,2,2,150,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,,,,,650,,,,650,650,650,1,1,99.216814098397
2025,"01","3157202",1,"0052",1,5,"20241031572021005214","12",1,4,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0017",1,6,"202501316371001711","12",2,1,1,1,2,,1,62,1,1,24,4,1962,1,,,,,,,,,,,,,,,,6114,150,1,,3,2,1,3,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,1,2,2,10,1,1,,14,,,,,1224,,,1238,1238,1238,1,1,83.9916241859155
2025,"01","31637",1,"0018",1,6,"202501316371001811","12",2,1,1,1,2,,2,56,1,1,27,6,1968,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,2,8,10,10,10,10,10,10,68,,68,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,1,,84,,,,,426,,,510,510,510,1,1,118.231555361445
2025,"01","31637",1,"0018",1,6,"202501316371001812","12",2,2,3,1,2,,2,29,2,2,16,11,1995,1,,,,,,,,,,,,,,,,9211,150,4,,3,2,1,2,0,0,7,7,0,0,7,21,,42,2,42,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,114.75802884955
2025,"01","31637",1,"0018",1,6,"202501316371001813","12",2,3,5,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0019",1,6,"202501316371001911","12",2,1,1,1,2,,1,24,1,1,10,4,2000,1,,,,,,,,,,,,,,,,7111,4100,1,,2,2,1,6,0,8,8,8,8,8,4,44,8,52,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,,,50,,,2700,,1125,3875,2700,3875,1,2,99.84472532889124
2025,"01","31637",1,"0019",1,6,"202501316371001912","12",2,2,2,1,2,,2,22,2,2,5,4,2002,1,,,,,,,,,,,,,,,,5311,8890,3,2,,,5,9998,0,2,2,2,2,2,0,10,,10,1,,2,,2,2,4,500,10,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,10,,,,,500,,,,510,510,510,1,1,131.12075821474176
2025,"01","31637",1,"0019",1,6,"202501316371001913","12",2,3,3,1,2,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0019",1,6,"202501316371001914","12",2,4,3,1,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0020",1,6,"202501316371002011","12",2,1,1,1,2,,1,68,1,1,28,10,1956,1,,,,,,,,,,,,,,,,6111,113,2,,3,2,1,1,0,7,7,7,7,7,7,42,,42,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,1,,142,,,,,351,,,493,493,493,1,1,86.21656931317474
2025,"01","31637",1,"0020",1,6,"202501316371002012","12",2,2,2,1,2,,2,66,2,2,25,1,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,,84.81581761079426
2025,"01","31637",1,"0061",1,6,"202501316371006111","12",2,1,1,1,2,,1,52,1,1,13,5,1972,1,,,,,,,,,,,,,,,,9211,113,3,5,3,2,1,4,6,0,8,8,0,0,0,22,32,54,1,,2,,2,2,2,120,24,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,1,1,104,,,121,,520,,,22,767,624,767,1,1,83.9916241859155
2025,"01","31637",1,"0061",1,6,"202501316371006112","12",2,2,3,1,2,,1,23,2,2,2,6,2001,1,,,,,,,,,,,,,,,,9211,113,4,,3,2,1,3,0,6,6,6,6,6,0,30,,30,1,,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,143.99195973394924
2025,"01","31637",1,"0061",1,6,"202501316371006113","12",2,3,3,1,2,,1,20,3,3,24,12,2004,1,,,,,,,,,,,,,,,,9211,113,4,,3,2,1,3,0,8,8,8,0,8,8,40,,40,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,,,,,,,,,,0,0,0,1,1,143.99195973394924
2025,"01","31637",1,"0063",1,6,"202501316371006311","12",2,1,1,1,2,,1,50,1,1,13,8,1974,1,,,,,,,,,,,,,,,,6111,113,2,,3,2,1,2,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,33,,,,,159,,,192,192,192,1,1,83.9916241859155
2025,"01","31637",1,"0063",1,6,"202501316371006312","12",2,2,2,1,2,,2,45,2,2,28,9,1979,1,,,,,,,,,,,,,,,,6121,141,2,,3,2,1,1,5,5,5,5,5,5,5,35,6,41,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,185,,,,,426,,,611,611,611,1,1,118.231555361445
2025,"01","31637",1,"0063",1,6,"202501316371006313","12",2,3,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0064",1,6,"202501316371006411","12",2,1,1,1,2,,2,34,1,1,25,1,1991,1,,,,,,,,,,,,,,,,6121,144,2,,3,2,1,2,4,4,4,4,4,4,4,28,,28,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,1,1,,120,,,,,355,,,475,475,475,1,1,114.75802884955
2025,"01","31637",1,"0064",1,6,"202501316371006412","12",2,2,2,1,1,,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"01","31637",1,"0064",1,6,"202501316371006413","12",2,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0064",1,6,"202501316371006414","12",2,4,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0064",1,6,"202501316371006415","12",2,5,3,1,2,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"01","31637",1,"0068",1,6,"202501316371006811","12",2,1,1,1,2,,1,61,1,1,1,6,1963,1,,,,,,,,,,,,,,,,9211,113,3,5,3,2,1,3,0,0,8,8,0,8,0,24,30,54,1,,2,,2,2,2,150,30,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,1,1,130,,,129,,650,,,1200,2109,780,2109,1,1,86.21656931317474
2025,"01","31637",1,"0068",1,6,"202501316371006812","12",2,2,2,1,2,,2,69,2,2,26,5,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,,84.81581761079426
